codigo;titulo;metrica;cliente;porte;origem;regiao;modalidade;periodicidade;unidade;frente;parse_status
25898;Saldo de crédito pessoa jurídica por modalidade de crédito - pequeno porte - Vendor;SALDO;PJ;PEQUENO;;;Vendor;TRIMESTRAL;Milhões de reais;Saldo de crédito pessoa jurídica por modalidade de crédito;OK
26280;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Antecipação de fatura de cartão de crédito;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Antecipação de fatura de cartão de crédito;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26281;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Aquisição de bens - outros bens;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Aquisição de bens - outros bens;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26282;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Aquisição de bens - veículos automotores;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Aquisição de bens - veículos automotores;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26283;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Aquisição de bens com interveniência - outros bens;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Aquisição de bens com interveniência - outros bens;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26284;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Arrendamento financeiro;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Arrendamento financeiro;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26285;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Arrendamento financeiro de veículos automotores até 2 toneladas;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Arrendamento financeiro de veículos automotores até 2 toneladas;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26286;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Arrendamento operacional;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Arrendamento operacional;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26287;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Avais e fianças honrados;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Avais e fianças honrados;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26288;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Capital de giro com prazo de vencimento até 365 dias;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Capital de giro com prazo de vencimento até 365 dias;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26289;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Capital de giro com prazo de vencimento inferior a 30 d;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Capital de giro com prazo de vencimento inferior a 30 d;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26290;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Capital de giro com prazo de vencimento superior a 365 dias;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Capital de giro com prazo de vencimento superior a 365 dias;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26291;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Capital de giro com prazo vencim. igual ou superior 30 d;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Capital de giro com prazo vencim. igual ou superior 30 d;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26293;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Cartão de crédito - compra à vista e parcelado lojista;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Cartão de crédito - compra à vista e parcelado lojista;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26294;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Cartão de crédito - compra ou fatura parcelada pela instituição financeira emitente do cartão;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Cartão de crédito - compra ou fatura parcelada pela instituição financeira emitente do cartão;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26296;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Cheque especial e conta garantida;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Cheque especial e conta garantida;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26297;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Financiamento rural - comercialização;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Financiamento rural - comercialização;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26298;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Conta Garantia;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Conta Garantia;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26299;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Crédito rotativo vinculado a cartão de crédito;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Crédito rotativo vinculado a cartão de crédito;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26300;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Financiamento rural - custeio;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Financiamento rural - custeio;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26301;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Desconto de cheques;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Desconto de cheques;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26302;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Desconto de duplicatas;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Desconto de duplicatas;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26303;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Devedores por compra de valores e bens;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Devedores por compra de valores e bens;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26304;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Financiamento à exportação;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Financiamento à exportação;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26305;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Financiamento à importação;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Financiamento à importação;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26306;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Financiamento de infraestrutura e desenvolvimento;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Financiamento de infraestrutura e desenvolvimento;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26307;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Financiamento de projeto;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Financiamento de projeto;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26308;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Financiamento rural - financiamento de projeto;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Financiamento rural - financiamento de projeto;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26309;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Financiamento habitacional - carteira hipotecária;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Financiamento habitacional - carteira hipotecária;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26310;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Financiamento habitacional - SFH;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Financiamento habitacional - SFH;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26311;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Financiamento imobiliário - empreendim, exceto habitac.;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Financiamento imobiliário - empreendim, exceto habitac.;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26312;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Financiamento rural - investimento;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Financiamento rural - investimento;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26313;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Microcrédito;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Microcrédito;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26314;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Outros com característica de crédito;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Outros com característica de crédito;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26315;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Outros direitos creditórios descontados;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Outros direitos creditórios descontados;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26316;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Outros empréstimos;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Outros empréstimos;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26317;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Outros financiamentos;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Outros financiamentos;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26318;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Outros financiamentos à exportação;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Outros financiamentos à exportação;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26319;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Outros títulos descontados;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Outros títulos descontados;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26320;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Recebíveis adquiridos;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Recebíveis adquiridos;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26321;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Títulos e créditos a receber;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Títulos e créditos a receber;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26322;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Vendor;TAXA_INADIMPLENCIA;PJ;MICRO;DIRECIONADO;;Vendor;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26323;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Adiantamento sobre cambiais entregues;TAXA_INADIMPLENCIA;PJ;MICRO;LIVRE;;Adiantamento sobre cambiais entregues;TRIMESTRAL;Percentual;Taxa de inadimplência de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
